タイムスタンプ,ランサーズのユーザー名を入力してください,あなたの性別は男性ですか？,年齢,上記の説明を読んだ上で、研究へのご協力にご承諾いただけますでしょうか？,No.1の画像があなたの好みであるかを0から10で評価してください．,No.2の画像があなたの好みであるかを0から10で評価してください．,No.3の画像があなたの好みであるかを0から10で評価してください．,No.4の画像があなたの好みであるかを0から10で評価してください．,No.5の画像があなたの好みであるかを0から10で評価してください．,No.6の画像があなたの好みであるかを0から10で評価してください．,No.7の画像があなたの好みであるかを0から10で評価してください．,No.8の画像があなたの好みであるかを0から10で評価してください．,No.9の画像があなたの好みであるかを0から10で評価してください．,No.10の画像があなたの好みであるかを0から10で評価してください．,No.11の画像があなたの好みであるかを0から10で評価してください．,No.12の画像があなたの好みであるかを0から10で評価してください．,No.13の画像があなたの好みであるかを0から10で評価してください．,No.14の画像があなたの好みであるかを0から10で評価してください．,No.15の画像があなたの好みであるかを0から10で評価してください．,No.16の画像があなたの好みであるかを0から10で評価してください．,No.17の画像があなたの好みであるかを0から10で評価してください．,No.18の画像があなたの好みであるかを0から10で評価してください．,No.19の画像があなたの好みであるかを0から10で評価してください．,No.20の画像があなたの好みであるかを0から10で評価してください．,No.21の画像があなたの好みであるかを0から10で評価してください．,No.22の画像があなたの好みであるかを0から10で評価してください．,No.23の画像があなたの好みであるかを0から10で評価してください．,No.24の画像があなたの好みであるかを0から10で評価してください．,No.25の画像があなたの好みであるかを0から10で評価してください．,No.26の画像があなたの好みであるかを0から10で評価してください．,No.27の画像があなたの好みであるかを0から10で評価してください．,No.28の画像があなたの好みであるかを0から10で評価してください．,No.29の画像があなたの好みであるかを0から10で評価してください．,No.30の画像があなたの好みであるかを0から10で評価してください．,No.31の画像があなたの好みであるかを0から10で評価してください．,No.32の画像があなたの好みであるかを0から10で評価してください．,No.33の画像があなたの好みであるかを0から10で評価してください．,No.34の画像があなたの好みであるかを0から10で評価してください．,No.35の画像があなたの好みであるかを0から10で評価してください．,No.36の画像があなたの好みであるかを0から10で評価してください．,No.37の画像があなたの好みであるかを0から10で評価してください．,No.38の画像があなたの好みであるかを0から10で評価してください．,No.39の画像があなたの好みであるかを0から10で評価してください．,No.40の画像があなたの好みであるかを0から10で評価してください．,No.41の画像があなたの好みであるかを0から10で評価してください．,No.42の画像があなたの好みであるかを0から10で評価してください．,No.43の画像があなたの好みであるかを0から10で評価してください．,No.44の画像があなたの好みであるかを0から10で評価してください．,No.45の画像があなたの好みであるかを0から10で評価してください．,No.46の画像があなたの好みであるかを0から10で評価してください．,No.47の画像があなたの好みであるかを0から10で評価してください．,No.48の画像があなたの好みであるかを0から10で評価してください．,No.49の画像があなたの好みであるかを0から10で評価してください．,No.50の画像があなたの好みであるかを0から10で評価してください．,No.51の画像があなたの好みであるかを0から10で評価してください．,No.52の画像があなたの好みであるかを0から10で評価してください．,No.53の画像があなたの好みであるかを0から10で評価してください．,No.54の画像があなたの好みであるかを0から10で評価してください．,No.55の画像があなたの好みであるかを0から10で評価してください．,No.56の画像があなたの好みであるかを0から10で評価してください．,No.57の画像があなたの好みであるかを0から10で評価してください．,No.58の画像があなたの好みであるかを0から10で評価してください．,No.59の画像があなたの好みであるかを0から10で評価してください．,No.60の画像があなたの好みであるかを0から10で評価してください．,No.61の画像があなたの好みであるかを0から10で評価してください．,No.62の画像があなたの好みであるかを0から10で評価してください．,No.63の画像があなたの好みであるかを0から10で評価してください．,No.64の画像があなたの好みであるかを0から10で評価してください．,No.65の画像があなたの好みであるかを0から10で評価してください．,No.66の画像があなたの好みであるかを0から10で評価してください．,No.67の画像があなたの好みであるかを0から10で評価してください．,No.68の画像があなたの好みであるかを0から10で評価してください．,No.69の画像があなたの好みであるかを0から10で評価してください．,No.70の画像があなたの好みであるかを0から10で評価してください．,No.71の画像があなたの好みであるかを0から10で評価してください．,No.72の画像があなたの好みであるかを0から10で評価してください．,No.73の画像があなたの好みであるかを0から10で評価してください．,No.74の画像があなたの好みであるかを0から10で評価してください．,No.75の画像があなたの好みであるかを0から10で評価してください．,No.76の画像があなたの好みであるかを0から10で評価してください．,No.77の画像があなたの好みであるかを0から10で評価してください．,No.78の画像があなたの好みであるかを0から10で評価してください．,No.79の画像があなたの好みであるかを0から10で評価してください．,No.80の画像があなたの好みであるかを0から10で評価してください．,No.81の画像があなたの好みであるかを0から10で評価してください．,No.82の画像があなたの好みであるかを0から10で評価してください．,No.83の画像があなたの好みであるかを0から10で評価してください．,No.84の画像があなたの好みであるかを0から10で評価してください．,No.85の画像があなたの好みであるかを0から10で評価してください．,No.86の画像があなたの好みであるかを0から10で評価してください．,No.87の画像があなたの好みであるかを0から10で評価してください．,No.88の画像があなたの好みであるかを0から10で評価してください．,No.89の画像があなたの好みであるかを0から10で評価してください．,No.90の画像があなたの好みであるかを0から10で評価してください．,No.91の画像があなたの好みであるかを0から10で評価してください．,No.92の画像があなたの好みであるかを0から10で評価してください．,No.93の画像があなたの好みであるかを0から10で評価してください．,No.94の画像があなたの好みであるかを0から10で評価してください．,No.95の画像があなたの好みであるかを0から10で評価してください．,No.96の画像があなたの好みであるかを0から10で評価してください．,No.97の画像があなたの好みであるかを0から10で評価してください．,No.98の画像があなたの好みであるかを0から10で評価してください．,No.99の画像があなたの好みであるかを0から10で評価してください．,No.100の画像があなたの好みであるかを0から10で評価してください．,普段周りにドレスを着ている人は多いですか？,あなたは服にこだわりがありますか？,確認用コードをコピーし，ランサーズ側のアンケートに貼り付けましたか？
9/13/2022 9:48:35,tammno,はい,49,はい,7,9,9,7,6,7,8,6,6,6,7,8,6,8,8,8,7,8,7,8,8,5,8,8,8,6,6,8,5,3,3,4,4,6,4,5,6,7,5,7,4,4,6,7,6,6,5,6,5,6,8,8,6,7,7,7,7,7,6,6,7,7,7,9,6,5,7,7,8,7,6,6,7,2,4,5,7,3,3,3,8,5,3,4,3,4,4,3,4,3,4,4,7,7,4,3,4,4,3,3,ほどんどいない,どちらとも言えない,はい
9/13/2022 9:48:44,yoppy8372,はい,47,はい,6,5,7,8,5,7,6,6,7,7,5,6,4,7,8,7,7,6,6,4,4,7,4,5,4,6,5,3,6,6,3,3,4,4,6,6,5,6,4,8,3,6,6,8,7,6,7,7,8,7,6,5,4,7,3,2,6,7,6,3,5,7,6,4,6,8,6,8,6,7,6,6,6,2,6,6,5,6,4,7,5,6,6,3,5,3,6,6,3,2,6,6,7,5,5,4,6,3,2,8,少ない,あまりこだわりがない,はい
9/13/2022 9:49:39,mn654824,はい,29,はい,7,4,7,6,8,5,6,6,8,6,4,2,6,4,7,7,8,4,2,8,8,6,5,6,5,4,7,3,8,9,4,4,8,3,8,7,6,9,4,6,1,2,1,10,9,8,6,8,8,8,8,5,5,6,4,6,3,5,6,3,3,7,5,7,6,7,5,2,7,6,6,4,5,6,5,3,8,7,6,7,4,6,7,7,3,2,9,9,7,5,4,7,4,4,2,6,7,7,4,8,少ない,ややこだわりがある,はい
9/13/2022 9:50:30,Tako0312,はい,20,はい,2,0,7,3,3,2,5,5,6,3,1,6,0,6,3,1,3,2,2,3,2,2,1,4,1,2,5,0,0,4,0,1,0,0,3,4,0,0,0,4,0,2,0,6,5,1,2,2,6,7,1,2,0,0,0,3,0,1,0,1,0,0,1,2,9,0,0,0,1,1,8,6,1,0,3,1,2,0,0,3,0,1,4,0,4,0,1,0,4,3,3,1,2,0,1,2,0,5,0,6,ほどんどいない,ややこだわりがある,はい
9/13/2022 9:52:41,matsue_,はい,45,はい,4,3,3,4,6,3,3,5,5,6,7,6,6,4,6,3,7,6,7,6,5,4,6,8,8,4,6,5,4,6,4,3,7,4,8,6,7,7,5,5,4,4,6,7,8,8,7,6,7,7,6,8,6,7,7,5,6,7,7,6,5,7,5,4,6,6,7,7,6,6,8,8,8,1,8,5,6,4,6,5,4,6,6,6,5,4,6,7,5,6,4,5,5,6,6,6,6,5,1,7,ほどんどいない,あまりこだわりがない,はい
9/13/2022 9:52:57,angari14,はい,40,はい,8,8,9,5,8,4,6,3,4,3,3,2,2,4,2,3,4,2,2,1,4,3,4,3,6,4,2,2,6,3,4,2,4,3,2,2,2,1,3,2,2,2,3,2,3,3,2,4,1,2,3,3,2,3,2,5,6,7,3,3,2,2,9,6,4,2,8,4,3,5,1,9,7,4,9,7,6,6,5,3,5,6,4,5,4,2,7,4,6,3,8,6,5,7,6,5,7,2,1,3,ほどんどいない,あまりこだわりがない,はい
9/13/2022 9:53:54,am381013,はい,58,はい,1,3,2,3,3,2,2,3,3,3,4,3,4,3,3,3,3,3,3,3,4,3,4,4,3,3,3,2,3,2,2,2,2,1,2,2,3,3,3,3,3,3,3,5,4,4,3,3,3,5,4,3,3,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,3,3,2,2,2,1,3,2,3,3,3,3,3,3,2,2,2,1,3,3,2,2,2,2,3,3,2,3,2,3,3,2,少ない,どちらとも言えない,はい
9/13/2022 9:54:30,ikdikd,はい,49,はい,0,10,9,5,5,0,9,9,6,8,4,8,3,7,7,0,6,2,0,1,1,3,7,4,7,3,8,7,10,7,6,4,9,0,8,7,8,8,6,9,1,5,2,3,6,5,6,0,7,3,1,6,0,1,2,3,4,6,6,0,0,7,7,4,4,6,0,5,5,2,0,7,7,0,7,0,7,4,4,6,3,4,6,0,4,2,6,4,5,2,1,3,0,5,1,4,0,3,0,2,ほどんどいない,あまりこだわりがない,はい
9/13/2022 9:54:30,rakukohshoboh,はい,24,はい,7,3,2,0,8,6,1,3,4,2,5,4,3,2,5,6,2,3,6,6,4,3,4,7,10,3,6,7,5,4,9,4,8,3,9,3,10,9,9,7,8,4,3,7,6,8,0,3,5,6,9,4,0,2,1,0,3,6,5,4,2,5,4,6,3,1,7,7,9,8,6,7,9,0,6,5,10,4,7,1,4,10,6,1,2,0,9,9,4,7,3,4,2,10,4,0,1,0,0,8,ほどんどいない,あまりこだわりがない,はい
9/13/2022 9:55:32,Tetsu700,はい,27,はい,5,5,7,7,8,5,4,8,8,7,9,9,2,6,5,5,8,7,7,6,9,7,7,5,9,4,5,5,7,7,6,5,9,4,7,7,8,4,5,5,5,4,3,4,4,3,5,4,4,7,5,5,5,3,6,4,4,3,2,5,3,4,4,6,4,3,4,6,7,4,2,4,5,2,7,7,5,2,6,3,6,5,5,3,4,2,3,3,3,6,4,6,5,8,8,7,4,2,1,7,ほどんどいない,全くこだわりがない,はい
9/13/2022 9:55:42,hr_stream1962,はい,60,はい,3,4,4,2,3,4,4,4,7,4,5,4,4,4,2,2,5,3,3,2,4,1,1,3,3,3,3,1,5,6,5,4,3,0,6,5,4,4,3,4,0,0,0,6,6,7,4,5,4,7,5,3,3,4,2,0,2,6,4,1,3,4,6,5,4,3,3,4,6,5,6,6,5,0,6,5,5,5,2,3,1,2,3,3,3,0,7,5,4,5,5,5,3,4,4,3,3,3,3,5,少ない,あまりこだわりがない,はい
9/13/2022 9:56:25,Hotate_d,はい,29,はい,4,0,6,0,2,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,3,0,4,4,2,0,0,0,0,4,1,3,0,0,4,4,3,0,0,5,0,0,0,2,3,0,0,0,0,0,2,0,3,2,6,6,5,2,1,0,0,0,3,2,0,0,0,0,0,0,0,0,2,4,0,0,1,4,3,0,0,0,0,1,0,0,ほどんどいない,あまりこだわりがない,はい
9/13/2022 9:57:36,gimken728,はい,29,はい,5,0,10,10,6,10,0,10,10,0,10,5,6,0,10,0,0,0,0,10,0,0,5,10,10,0,10,10,5,10,0,0,0,0,10,10,10,10,0,10,0,0,0,10,10,10,10,10,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,10,10,10,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,0,0,少ない,ややこだわりがある,はい
9/13/2022 9:57:40,hysq77,はい,41,はい,5,3,5,6,6,6,7,6,6,5,4,5,5,6,7,4,6,5,4,6,6,4,5,6,3,5,7,3,6,6,5,5,4,6,5,6,4,6,5,4,3,3,6,5,6,6,5,5,4,5,4,3,3,3,1,0,6,5,6,4,6,5,5,5,1,2,4,4,4,4,5,5,4,1,6,5,6,5,3,5,5,5,4,3,4,6,5,4,3,4,4,4,4,4,3,3,3,1,0,6,少ない,ややこだわりがある,はい
9/13/2022 9:57:43,autumn001,はい,37,はい,8,5,4,3,1,6,1,2,1,1,3,2,3,5,4,0,2,4,4,3,3,1,0,2,1,2,3,2,4,1,6,3,0,0,6,3,5,3,6,3,1,0,2,7,6,6,5,5,2,2,4,2,0,7,0,0,1,8,6,1,6,1,1,2,1,6,4,2,8,9,8,4,4,0,8,3,7,9,3,2,8,8,9,1,2,0,7,8,6,5,1,2,4,3,1,4,5,6,0,1,ほどんどいない,あまりこだわりがない,はい
9/13/2022 10:00:20,tettavodka,はい,27,はい,2,2,4,1,1,2,3,2,4,1,2,1,7,4,5,2,1,1,1,3,1,1,2,3,1,1,1,1,1,2,2,2,1,1,3,1,4,3,3,4,2,1,1,3,3,5,1,1,3,4,4,1,1,6,0,0,0,2,6,0,0,1,0,2,3,7,1,1,4,6,7,7,1,0,1,0,3,3,2,1,2,1,1,1,4,0,1,5,4,3,1,2,2,1,0,1,1,2,0,1,ほどんどいない,あまりこだわりがない,はい
9/13/2022 10:00:49,pureone109,はい,41,はい,2,4,6,1,7,0,1,2,5,3,1,3,1,3,0,1,4,2,4,0,0,3,6,5,8,4,2,0,7,0,1,2,9,0,2,1,5,4,3,3,0,1,0,3,4,6,2,3,4,5,4,2,0,1,2,1,0,6,5,1,4,2,3,1,5,4,3,6,6,4,3,5,5,0,2,0,6,4,1,0,5,5,5,1,1,1,10,4,3,1,1,6,1,4,2,6,5,7,0,8,ほどんどいない,どちらとも言えない,はい
9/13/2022 10:03:26,ca2_se_9ci,はい,40,はい,5,4,3,5,6,6,6,7,6,5,7,4,7,7,7,5,5,4,6,5,4,3,3,3,5,5,7,6,5,7,3,5,7,4,7,6,8,7,6,7,4,3,2,7,7,6,6,5,7,5,7,6,2,3,1,2,2,5,6,3,2,2,2,7,7,7,6,5,7,8,6,6,7,3,7,5,7,7,7,3,3,5,5,2,2,3,6,7,3,6,3,5,7,8,2,2,3,6,2,6,ほどんどいない,どちらとも言えない,はい
9/13/2022 10:04:53,jued,はい,51,はい,6,4,4,5,6,4,3,6,5,4,4,4,5,5,4,5,5,6,4,4,4,5,5,4,5,5,6,4,7,4,5,5,6,2,6,5,5,4,5,5,4,5,2,6,5,6,6,5,5,4,6,4,3,4,4,4,4,4,5,4,4,4,5,5,4,5,4,5,6,5,5,5,5,3,6,6,6,6,7,5,4,6,5,3,5,4,6,7,5,5,5,5,4,5,4,5,5,5,2,6,少ない,あまりこだわりがない,はい
9/13/2022 10:06:01,2ru0,はい,55,はい,7,7,5,4,3,5,3,5,5,4,4,4,5,2,3,1,3,2,1,2,3,4,6,5,3,3,5,2,5,2,2,2,1,3,2,2,2,5,3,7,1,1,3,6,6,7,4,7,4,7,2,2,0,5,2,2,4,5,1,5,4,5,2,7,3,1,5,5,7,6,7,5,5,1,5,2,4,5,1,5,1,5,1,3,3,3,3,2,2,1,5,4,5,2,3,3,5,3,0,3,ほどんどいない,あまりこだわりがない,はい
9/13/2022 10:06:28,Myori31,はい,21,はい,0,0,1,2,6,5,7,4,7,7,5,7,5,4,3,5,3,5,7,3,3,4,8,5,6,3,6,3,7,4,5,3,8,5,4,3,6,6,3,5,4,5,6,6,6,7,3,6,4,7,4,4,5,4,2,7,3,8,5,2,5,1,2,0,5,3,4,7,5,5,7,4,6,4,6,4,7,4,4,4,5,3,5,1,4,7,5,5,6,9,3,5,1,2,2,3,4,4,2,4,少ない,ややこだわりがある,はい
9/13/2022 10:06:48,kana_3776,はい,71,はい,2,2,5,2,5,2,2,5,7,2,9,5,5,5,7,7,3,3,5,3,5,1,8,9,5,2,3,1,8,3,1,2,5,3,8,7,7,9,8,8,1,1,1,5,4,5,3,7,5,7,3,2,0,2,1,0,2,2,2,2,2,2,0,6,6,6,6,3,5,6,8,1,5,0,5,2,5,2,2,2,0,2,5,0,0,0,2,6,2,2,6,6,5,5,4,1,8,1,0,0,ほどんどいない,ややこだわりがある,はい
9/13/2022 10:10:09,tomotw,はい,43,はい,4,3,5,4,5,3,3,4,5,5,6,6,7,6,7,6,5,4,6,3,4,4,4,4,4,3,4,4,3,5,5,3,4,2,4,3,5,5,5,4,2,2,3,6,7,5,4,5,6,6,7,6,3,5,3,4,4,4,5,2,4,4,3,4,5,4,4,4,7,7,7,6,5,1,4,4,7,4,5,4,4,5,6,2,4,5,6,6,5,4,5,5,6,5,4,4,4,6,0,8,ほどんどいない,ややこだわりがある,はい
9/13/2022 10:11:06,Naoki-S,はい,37,はい,3,6,3,8,5,8,3,8,10,9,9,6,5,8,10,1,8,7,8,4,3,3,9,9,5,3,6,0,7,9,1,8,5,0,4,8,5,8,2,9,2,2,1,10,7,3,8,9,3,6,8,3,0,8,6,0,0,3,1,6,5,1,2,8,10,7,3,5,6,6,7,4,5,0,5,6,6,8,5,9,7,5,6,2,7,1,7,6,8,7,6,6,8,7,6,7,3,0,0,2,少ない,非常にこだわりがある,はい
9/13/2022 10:12:27,masakio27,はい,56,はい,6,5,4,5,2,3,5,7,6,5,6,6,8,6,5,6,3,3,3,6,5,4,6,6,3,5,7,6,4,5,3,3,4,5,6,5,6,6,5,5,6,4,7,8,7,6,5,6,8,7,8,5,4,4,1,3,6,5,6,5,5,6,6,7,7,8,5,5,7,6,6,5,6,3,5,4,5,6,6,5,4,5,6,3,4,3,4,5,6,3,3,4,6,6,3,5,4,5,2,4,少ない,どちらとも言えない,はい
9/13/2022 10:15:49,hammerheads,はい,46,はい,5,2,2,3,4,3,3,7,5,6,8,7,7,8,9,6,7,7,6,3,4,2,7,4,7,4,5,1,3,1,1,7,8,1,7,5,9,5,7,6,2,3,2,8,7,7,6,3,4,5,6,5,0,0,5,0,2,3,6,3,3,2,2,4,5,3,6,4,5,7,6,7,6,1,8,5,7,4,6,3,4,7,8,1,3,4,7,6,5,2,4,6,5,8,7,8,3,1,0,6,少ない,ややこだわりがある,はい
9/13/2022 10:16:28,kos12,はい,30,はい,4,2,2,2,6,5,3,2,3,3,2,2,6,4,6,4,2,2,3,1,2,3,2,3,6,4,4,5,6,3,2,2,8,3,5,2,7,3,7,4,2,3,1,3,3,6,4,6,3,6,5,3,1,4,3,2,3,4,4,2,4,2,2,3,3,4,2,4,6,6,4,3,3,2,6,3,7,7,4,3,2,4,4,4,3,3,2,3,3,8,2,3,5,4,3,2,5,3,1,6,ほどんどいない,あまりこだわりがない,はい
9/13/2022 10:16:46,fukurou9,はい,21,はい,7,5,7,3,8,5,3,7,6,3,2,4,5,4,3,2,1,3,4,3,3,4,5,3,7,6,3,2,3,3,2,4,10,2,4,4,9,4,6,4,1,1,3,7,9,7,3,2,4,3,6,4,0,2,2,5,4,4,3,1,1,5,4,3,2,3,3,4,5,5,7,6,4,4,3,3,5,4,7,2,6,4,7,2,3,4,6,8,7,6,4,3,4,7,4,8,3,5,1,9,ほどんどいない,あまりこだわりがない,はい
9/13/2022 10:17:06,qqnyy775,はい,50,はい,8,5,2,3,1,5,2,6,3,2,2,3,2,3,5,2,1,1,1,3,6,2,2,1,4,3,4,2,4,2,1,1,4,2,2,1,3,2,6,3,3,2,2,5,2,1,4,3,6,3,2,2,2,1,3,8,7,5,4,2,2,2,5,8,4,3,2,5,5,8,4,2,2,2,5,3,3,3,8,3,2,7,3,3,1,6,4,8,3,3,4,6,4,7,4,7,8,9,3,5,少ない,あまりこだわりがない,はい
9/13/2022 10:17:14,NUMAX115,はい,31,はい,7,5,6,6,8,7,4,7,4,5,6,5,3,4,5,6,5,8,8,5,7,6,7,7,6,5,9,3,6,3,5,6,7,4,8,7,5,10,5,7,2,4,3,7,5,8,5,6,7,8,7,5,6,7,8,6,7,10,9,8,5,6,5,6,7,5,8,5,8,10,8,5,6,4,5,6,7,7,5,6,3,5,7,5,4,3,5,7,4,2,8,7,5,5,6,7,7,5,3,6,ほどんどいない,どちらとも言えない,はい
9/13/2022 10:17:33,syunpati,はい,46,はい,7,3,8,6,3,7,4,8,9,6,9,6,4,2,1,2,6,5,5,2,3,4,8,9,2,3,3,2,6,2,1,3,4,1,8,7,3,7,2,7,2,2,3,6,2,4,6,7,2,9,4,1,1,9,3,0,2,7,8,1,2,6,6,1,0,4,5,6,7,7,10,3,7,0,2,4,6,5,1,2,3,4,3,1,1,1,7,8,2,6,5,8,3,7,3,6,4,1,0,4,ほどんどいない,ややこだわりがある,はい
9/13/2022 10:17:59,nekoNO1,はい,34,はい,3,2,1,0,1,1,1,4,6,4,3,1,5,7,8,3,5,3,2,4,2,5,2,2,2,2,2,2,9,7,5,6,6,2,2,2,4,2,5,6,2,2,3,10,2,9,2,2,7,5,2,1,1,2,1,0,2,2,2,2,2,1,2,6,8,2,1,1,7,6,6,1,1,0,4,2,5,3,1,1,5,5,6,1,4,1,5,4,7,2,2,4,4,3,2,8,2,2,0,8,ほどんどいない,あまりこだわりがない,はい
9/13/2022 10:22:32,9ron_tea,はい,38,はい,3,3,1,2,1,2,2,6,5,2,6,4,8,4,4,3,2,2,2,0,0,0,1,1,0,0,0,4,5,4,0,0,5,0,0,5,6,2,4,6,0,2,0,4,4,2,6,3,1,2,2,1,0,3,1,0,0,2,2,0,1,3,3,4,4,4,2,2,3,2,2,2,1,0,3,2,2,5,7,4,3,3,3,0,7,0,4,8,4,6,2,3,2,7,1,2,1,8,0,5,どちらとも言えない,ややこだわりがある,はい
9/13/2022 10:23:08,gomainzoo620,はい,60,はい,2,4,5,4,4,1,2,3,5,4,4,4,1,2,5,5,6,5,3,1,1,3,4,5,2,2,6,2,5,2,2,4,3,5,3,6,7,6,5,6,3,3,4,3,4,3,6,6,5,7,5,4,2,4,2,4,4,3,5,4,5,2,5,4,3,3,3,3,5,4,5,4,4,3,6,6,4,4,3,6,4,5,4,1,2,2,4,5,3,2,5,5,6,4,5,4,4,6,1,4,ほどんどいない,ややこだわりがある,はい
9/13/2022 10:25:09,ubermensch,はい,54,はい,8,7,7,9,2,8,8,9,8,4,8,8,8,7,7,6,7,7,3,5,9,3,9,6,4,4,8,9,9,8,3,7,5,5,6,8,6,7,7,7,8,6,6,9,8,8,8,9,8,9,9,7,9,9,3,3,7,7,9,8,8,9,8,8,7,4,6,7,8,7,8,7,5,2,6,8,7,8,8,9,3,7,7,8,9,4,8,9,4,7,6,7,8,5,4,6,6,5,3,8,少ない,あまりこだわりがない,はい
9/13/2022 10:26:27,cocorin25,はい,46,はい,7,5,2,0,3,6,5,0,5,4,8,5,3,6,4,7,5,4,8,5,8,3,8,6,2,5,7,1,6,4,7,3,7,4,6,3,7,9,7,6,2,2,3,8,4,5,6,5,7,4,7,8,1,6,1,0,0,4,7,1,5,3,2,3,2,2,6,1,3,2,2,4,2,0,3,2,7,7,4,2,6,3,0,0,4,1,3,6,2,3,4,2,6,4,2,0,1,3,0,2,ほどんどいない,どちらとも言えない,はい
9/13/2022 10:26:41,orimasa,はい,52,はい,5,8,3,3,7,8,5,2,7,8,6,8,6,7,3,6,8,9,7,8,5,7,8,7,4,8,5,5,8,5,6,6,10,2,5,5,6,6,4,5,7,6,5,4,4,8,8,6,4,7,5,4,8,8,9,5,4,7,7,5,6,5,6,5,7,7,9,9,9,8,8,6,6,4,10,9,9,7,8,6,4,4,4,5,6,4,8,8,6,8,9,9,9,10,9,10,7,6,1,4,少ない,どちらとも言えない,はい
9/13/2022 10:27:02,Pradon7655,はい,49,はい,2,2,4,4,7,3,6,7,6,4,3,7,5,8,6,3,3,2,1,1,2,1,1,2,4,4,6,2,4,3,6,2,6,0,3,3,3,2,2,2,0,1,1,7,5,6,1,1,7,0,4,1,0,1,0,2,1,1,1,0,2,2,1,1,3,2,0,1,2,1,2,3,3,1,2,2,1,1,4,2,2,1,1,0,1,1,4,4,3,4,1,1,2,1,1,1,1,4,0,7,ほどんどいない,あまりこだわりがない,はい
9/13/2022 10:27:37,discovery751,はい,48,はい,3,4,5,6,6,4,6,6,8,5,4,6,7,8,8,8,6,2,6,4,4,3,7,1,2,7,6,0,8,5,2,3,4,0,1,1,2,2,1,3,0,0,0,7,8,7,3,3,5,8,7,0,0,1,0,0,0,7,7,0,0,3,3,4,4,4,2,6,7,4,6,6,6,0,9,5,10,9,6,4,7,2,5,1,5,2,8,5,3,6,3,9,5,6,5,7,1,5,0,7,ほどんどいない,あまりこだわりがない,はい
9/13/2022 10:27:49,monmon333,はい,46,はい,5,2,4,2,1,1,0,0,1,0,0,3,1,2,1,0,4,2,0,4,5,3,2,0,1,3,1,0,5,2,5,3,0,6,4,3,2,0,2,4,7,4,2,3,2,5,4,3,2,4,2,1,0,3,7,9,3,0,0,2,0,2,3,4,1,4,1,0,4,2,1,2,0,8,2,5,3,1,0,2,1,0,3,2,1,3,0,2,2,4,5,4,3,1,3,5,2,0,7,1,ほどんどいない,ややこだわりがある,はい
9/13/2022 10:28:28,shati,はい,30,はい,4,0,6,2,3,3,7,5,7,4,8,0,7,4,6,0,5,1,6,2,1,0,2,7,3,2,8,3,4,7,0,2,2,1,6,0,0,6,1,9,0,0,1,3,2,5,0,4,6,7,4,2,0,6,0,1,1,5,7,0,0,4,0,8,8,1,6,1,7,7,8,7,6,0,1,0,6,0,0,0,1,0,0,0,3,0,2,5,0,3,5,8,4,1,0,0,0,2,0,5,ほどんどいない,ややこだわりがある,はい
9/13/2022 10:29:05,shisyou_lab,はい,47,はい,4,7,5,4,7,3,3,5,5,4,7,4,6,3,6,3,6,6,5,4,3,3,4,4,6,6,7,2,4,4,3,3,7,3,8,4,8,7,5,4,3,3,4,6,7,8,6,4,5,5,6,5,2,3,3,2,4,5,8,2,4,5,4,4,4,5,7,4,8,6,6,7,6,1,7,6,6,6,6,4,3,6,4,2,4,4,7,6,4,3,4,5,4,5,3,6,4,5,1,5,ほどんどいない,あまりこだわりがない,はい
9/13/2022 10:29:34,tamic,はい,50,はい,4,3,4,1,5,3,0,0,2,1,3,4,0,0,1,1,2,2,2,0,0,3,7,6,8,6,4,1,5,1,1,3,7,0,6,5,7,5,7,4,0,0,3,2,1,4,7,5,4,6,2,0,0,4,3,3,1,5,4,0,0,2,3,0,0,0,6,5,8,6,6,4,6,0,5,3,8,4,3,2,1,4,8,0,3,1,7,7,6,5,5,4,0,7,6,5,5,4,0,6,ほどんどいない,どちらとも言えない,はい
9/13/2022 10:29:34,found0525,はい,41,はい,5,1,0,2,4,4,6,7,7,3,0,7,2,8,5,2,1,3,2,3,0,1,6,3,8,6,5,4,2,3,2,0,2,0,3,2,8,2,4,0,0,0,0,8,9,8,1,2,7,8,5,2,7,1,8,3,0,8,7,2,0,9,4,2,8,4,1,10,7,4,4,8,1,0,7,3,10,2,2,0,3,3,7,2,1,1,9,10,7,2,1,5,3,9,3,1,2,10,0,9,ほどんどいない,ややこだわりがある,はい
9/13/2022 10:31:41,kazu_mission,はい,51,はい,7,3,7,3,6,4,5,6,8,7,7,5,6,7,9,9,4,4,7,3,4,5,5,7,5,6,5,6,6,5,4,6,5,6,6,4,5,7,3,5,5,5,6,6,5,8,4,5,5,6,5,7,5,4,4,3,7,7,6,8,7,2,3,9,7,6,6,3,7,6,5,6,6,6,5,4,6,7,5,3,4,6,4,7,6,2,4,6,5,3,6,6,6,5,4,3,5,7,3,6,ほどんどいない,どちらとも言えない,はい
